,name,essround,edition,cntry,gndr,yrbrn,rlgblg,ctzcntr,edulvlb,edulvlfb,edulvlmb,imsmetn,impcntr,imbgeco,imueclt,imwbcnt,age,edu_lv,edu_lvf,edu_lvm,imsmetn_lv,impcntr_lv,imbgeco_lv,imueclt_lv,imwbcnt_lv,edu_overall,edu_difference,edu_mobility,attitude_lv,edu_lvp,attitude_b,region,edu_mobility_onehot,edu_up,edu_down
547,ESS8e02_1,8,2.1,AT,0.0,1952,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow a few,6,5,4,67.0,4.0,4.0,2.5,1.0,-1.0,1.0,0.0,-1.0,3.5,1.0,0.75,0.0,3.0,0,Western Europe,1,1,0
548,ESS8e02_1,8,2.1,AT,0.0,1951,1.0,Yes,"General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow many to come and live here,Allow none,6,6,4,68.0,2.0,4.0,2.5,2.0,-2.0,1.0,1.0,-1.0,3.0,1.0,-0.75,1.0,3.0,1,Western Europe,-1,0,1
549,ESS8e02_1,8,2.1,AT,1.0,1970,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow some,6,6,7,49.0,4.0,4.0,2.5,1.0,1.0,1.0,1.0,1.0,3.5,1.0,0.75,5.0,3.0,1,Western Europe,1,1,0
550,ESS8e02_1,8,2.1,AT,1.0,1992,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow many to come and live here,Allow many to come and live here,8,8,8,27.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,10.0,4.0,1,Western Europe,0,0,0
551,ESS8e02_1,8,2.1,AT,0.0,1978,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow some,5,6,5,41.0,4.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,4.0,1,Western Europe,0,0,0
553,ESS8e02_1,8,2.1,AT,0.0,1943,1.0,Yes,"General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow none,Bad for the economy,3,2,76.0,2.0,1.0,1.0,-1.0,-2.0,-1.0,-1.0,-2.0,1.5,1.0,1.5,-7.0,1.0,0,Western Europe,1,1,0
554,ESS8e02_1,8,2.1,AT,0.0,1962,1.0,Yes,"General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow a few,5,4,1,57.0,2.0,2.5,2.5,1.0,-1.0,0.0,-1.0,-2.0,2.5,0.0,0.0,-3.0,2.0,0,Western Europe,0,0,0
555,ESS8e02_1,8,2.1,AT,0.0,1943,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow none,Allow none,Bad for the economy,Don't know,1,76.0,4.0,4.0,4.0,-2.0,-2.0,-1.0,0.0,-2.0,4.0,0.0,0.0,-7.0,4.0,0,Western Europe,0,0,0
558,ESS8e02_1,8,2.1,AT,1.0,1986,1.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow a few,Allow none,4,2,3,33.0,5.0,4.0,4.0,-1.0,-2.0,-1.0,-2.0,-1.0,4.25,0.5,0.75,-7.0,4.0,0,Western Europe,1,1,0
559,ESS8e02_1,8,2.1,AT,1.0,1981,0.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,5,5,5,38.0,4.0,4.0,4.75,1.0,-1.0,0.0,0.0,0.0,4.25,0.5,-0.375,0.0,4.0,0,Western Europe,-1,0,1
560,ESS8e02_1,8,2.1,AT,1.0,1932,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow a few,Allow a few,2,1,2,87.0,4.0,2.5,4.0,-1.0,-1.0,-2.0,-2.0,-2.0,3.5,1.0,0.75,-8.0,3.0,0,Western Europe,1,1,0
561,ESS8e02_1,8,2.1,AT,1.0,1976,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow many to come and live here,Allow a few,4,2,2,43.0,4.0,4.0,2.5,2.0,-1.0,-1.0,-2.0,-2.0,3.5,1.0,0.75,-4.0,3.0,0,Western Europe,1,1,0
562,ESS8e02_1,8,2.1,AT,0.0,1950,0.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Don't know,Allow none,2,5,2,69.0,4.0,4.0,4.0,0.0,-2.0,-2.0,0.0,-2.0,4.0,0.0,0.0,-6.0,4.0,0,Western Europe,0,0,0
563,ESS8e02_1,8,2.1,AT,1.0,1947,1.0,Yes,"ISCED 5B short, advanced vocational qualifications","ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow some,4,4,3,72.0,5.0,5.0,4.0,1.0,1.0,-1.0,-1.0,-1.0,4.666666666666667,0.6666666666666666,0.5,-1.0,4.0,0,Western Europe,1,1,0
564,ESS8e02_1,8,2.1,AT,0.0,1964,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow a few,Allow a few,5,4,4,55.0,4.0,4.0,4.0,-1.0,-1.0,0.0,-1.0,-1.0,4.0,0.0,0.0,-4.0,4.0,0,Western Europe,0,0,0
565,ESS8e02_1,8,2.1,AT,0.0,1970,1.0,Yes,"Vocational ISCED 4A/4B, access ISCED 5B/lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow a few,6,Don't know,5,49.0,4.0,2.5,2.5,1.0,-1.0,1.0,0.0,0.0,3.1666666666666665,1.3333333333333333,2.0,1.0,2.0,1,Western Europe,1,1,0
566,ESS8e02_1,8,2.1,AT,1.0,1950,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,5,5,1,69.0,4.0,1.0,1.0,-1.0,-1.0,0.0,0.0,-2.0,2.0,2.0,3.0,-4.0,1.0,0,Western Europe,1,1,0
569,ESS8e02_1,8,2.1,AT,0.0,1949,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow some,4,4,4,70.0,4.0,4.0,4.0,1.0,1.0,-1.0,-1.0,-1.0,4.0,0.0,0.0,-1.0,4.0,0,Western Europe,0,0,0
570,ESS8e02_1,8,2.1,AT,0.0,1971,0.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow a few,Allow a few,3,6,4,48.0,5.0,4.0,4.0,-1.0,-1.0,-1.0,1.0,-1.0,4.25,0.5,0.75,-3.0,4.0,0,Western Europe,1,1,0
571,ESS8e02_1,8,2.1,AT,1.0,1953,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow a few,3,3,3,66.0,4.0,4.0,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,3.5,1.0,0.75,-5.0,3.0,0,Western Europe,1,1,0
573,ESS8e02_1,8,2.1,AT,1.0,1956,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow none,Allow a few,7,6,7,63.0,4.0,4.0,4.0,-2.0,-1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,0,Western Europe,0,0,0
574,ESS8e02_1,8,2.1,AT,1.0,1986,1.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow a few,Allow none,2,2,2,33.0,5.0,4.0,4.0,-1.0,-2.0,-2.0,-2.0,-2.0,4.25,0.5,0.75,-9.0,4.0,0,Western Europe,1,1,0
575,ESS8e02_1,8,2.1,AT,1.0,1946,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow none,Allow none,2,5,5,73.0,4.0,4.0,2.5,-2.0,-2.0,-2.0,0.0,0.0,3.5,1.0,0.75,-6.0,3.0,0,Western Europe,1,1,0
577,ESS8e02_1,8,2.1,AT,0.0,1962,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","ISCED 1, completed primary education",Don't know,Don't know,5,8,5,57.0,5.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,3.25,2.5,2.25,2.0,2.0,1,Western Europe,1,1,0
578,ESS8e02_1,8,2.1,AT,1.0,1948,0.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow many to come and live here,Allow a few,7,7,5,71.0,4.0,4.0,4.0,2.0,-1.0,1.0,1.0,0.0,4.0,0.0,0.0,3.0,4.0,1,Western Europe,0,0,0
579,ESS8e02_1,8,2.1,AT,1.0,1988,0.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow some,7,5,6,31.0,5.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,4.25,0.5,0.75,4.0,4.0,1,Western Europe,1,1,0
580,ESS8e02_1,8,2.1,AT,0.0,1945,0.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow some,5,7,4,74.0,4.0,4.0,4.0,1.0,1.0,0.0,1.0,-1.0,4.0,0.0,0.0,2.0,4.0,1,Western Europe,0,0,0
581,ESS8e02_1,8,2.1,AT,0.0,1951,0.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow many to come and live here,Allow some,6,5,5,68.0,4.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,1,Western Europe,0,0,0
584,ESS8e02_1,8,2.1,AT,0.0,1951,0.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow some,4,4,4,68.0,4.0,4.0,2.5,1.0,1.0,-1.0,-1.0,-1.0,3.5,1.0,0.75,-1.0,3.0,0,Western Europe,1,1,0
585,ESS8e02_1,8,2.1,AT,0.0,1997,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 4A/4B, access ISCED 5B/lower tier 5A","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow many to come and live here,Allow many to come and live here,8,9,6,22.0,5.0,4.5,4.75,2.0,2.0,2.0,2.0,1.0,4.666666666666667,0.16666666666666666,0.125,9.0,5.0,1,Western Europe,1,1,0
586,ESS8e02_1,8,2.1,AT,0.0,2000,0.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow some,7,8,5,19.0,5.0,4.75,4.0,1.0,1.0,1.0,2.0,0.0,4.5,0.5,0.375,5.0,4.0,1,Western Europe,1,1,0
587,ESS8e02_1,8,2.1,AT,1.0,1967,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow some,5,5,Don't know,52.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,1,Western Europe,0,0,0
588,ESS8e02_1,8,2.1,AT,0.0,1967,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow some,Don't know,8,5,52.0,6.0,2.5,4.0,1.0,1.0,0.0,2.0,0.0,4.166666666666667,2.3333333333333335,2.75,4.0,3.0,1,Western Europe,1,1,0
589,ESS8e02_1,8,2.1,AT,0.0,1965,1.0,Yes,"Vocational ISCED 4A/4B, access ISCED 5B/lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow a few,Allow a few,4,2,2,54.0,4.0,4.0,4.0,-1.0,-1.0,-1.0,-2.0,-2.0,4.166666666666667,0.3333333333333333,0.5,-7.0,4.0,0,Western Europe,1,1,0
590,ESS8e02_1,8,2.1,AT,1.0,1939,1.0,Yes,"ISCED 6, doctoral degree","Vocational ISCED 4A, access upper tier ISCED 5A/all 5","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow a few,6,7,7,80.0,8.0,4.75,2.5,1.0,-1.0,1.0,1.0,1.0,5.083333333333333,3.6666666666666665,4.375,3.0,4.0,1,Western Europe,1,1,0
591,ESS8e02_1,8,2.1,AT,0.0,1968,1.0,Yes,"ISCED 6, doctoral degree","ISCED 6, doctoral degree","ISCED 6, doctoral degree",Allow many to come and live here,Allow some,7,6,6,51.0,8.0,8.0,8.0,2.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,6.0,8.0,1,Western Europe,0,0,0
592,ESS8e02_1,8,2.1,AT,0.0,1956,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow a few,5,4,5,63.0,4.0,2.5,2.5,1.0,-1.0,0.0,-1.0,0.0,3.0,1.0,1.5,-1.0,2.0,0,Western Europe,1,1,0
594,ESS8e02_1,8,2.1,AT,1.0,1976,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 4A/4B, access ISCED 5B/lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow a few,Allow a few,2,3,3,43.0,4.0,4.5,4.0,-1.0,-1.0,-2.0,-1.0,-1.0,4.166666666666667,0.3333333333333333,-0.25,-6.0,4.0,0,Western Europe,-1,0,1
595,ESS8e02_1,8,2.1,AT,0.0,1952,0.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow some,6,6,6,67.0,4.0,2.5,2.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.5,5.0,2.0,1,Western Europe,1,1,0
596,ESS8e02_1,8,2.1,AT,0.0,1978,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow a few,Allow a few,3,2,2,41.0,4.0,4.0,4.0,-1.0,-1.0,-1.0,-2.0,-2.0,4.0,0.0,0.0,-7.0,4.0,0,Western Europe,0,0,0
597,ESS8e02_1,8,2.1,AT,1.0,1982,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow none,Allow none,Bad for the economy,2,2,37.0,4.0,4.0,4.0,-2.0,-2.0,-1.0,-2.0,-2.0,4.0,0.0,0.0,-9.0,4.0,0,Western Europe,0,0,0
598,ESS8e02_1,8,2.1,AT,1.0,1945,0.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow a few,Allow none,Bad for the economy,Cultural life undermined,Worse place to live,74.0,4.0,2.5,2.5,-1.0,-2.0,-1.0,-1.0,-1.0,3.0,1.0,1.5,-6.0,2.0,0,Western Europe,1,1,0
599,ESS8e02_1,8,2.1,AT,1.0,1937,1.0,Yes,"General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","ISCED 1, completed primary education",Allow a few,Allow none,3,3,3,82.0,2.0,2.5,1.0,-1.0,-2.0,-1.0,-1.0,-1.0,2.0,1.0,0.75,-6.0,2.0,0,Western Europe,1,1,0
600,ESS8e02_1,8,2.1,AT,0.0,1976,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow many to come and live here,Allow many to come and live here,6,6,5,43.0,4.0,5.0,4.0,2.0,2.0,1.0,1.0,0.0,4.333333333333333,0.6666666666666666,-0.5,6.0,4.0,1,Western Europe,-1,0,1
601,ESS8e02_1,8,2.1,AT,1.0,1952,0.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow a few,7,5,5,67.0,4.0,4.0,4.0,1.0,-1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,1,Western Europe,0,0,0
602,ESS8e02_1,8,2.1,AT,0.0,1952,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow a few,6,3,3,67.0,4.0,4.0,2.5,1.0,-1.0,1.0,-1.0,-1.0,3.5,1.0,0.75,-1.0,3.0,0,Western Europe,1,1,0
603,ESS8e02_1,8,2.1,AT,1.0,1936,1.0,Yes,"ISCED 6, doctoral degree","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow many to come and live here,Allow a few,6,3,4,83.0,8.0,2.5,2.5,2.0,-1.0,1.0,-1.0,-1.0,4.333333333333333,3.6666666666666665,5.5,0.0,2.0,0,Western Europe,1,1,0
604,ESS8e02_1,8,2.1,AT,0.0,1954,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow a few,Allow a few,2,Cultural life undermined,Don't know,65.0,4.0,4.0,2.5,-1.0,-1.0,-2.0,-1.0,0.0,3.5,1.0,0.75,-5.0,3.0,0,Western Europe,1,1,0
605,ESS8e02_1,8,2.1,AT,0.0,1950,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,Bad for the economy,Cultural life undermined,Worse place to live,69.0,8.0,7.5,4.75,1.0,-1.0,-1.0,-1.0,-1.0,6.583333333333333,1.8333333333333333,1.375,-3.0,6.0,0,Western Europe,1,1,0
606,ESS8e02_1,8,2.1,AT,1.0,1957,0.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow a few,6,6,5,62.0,4.0,4.0,2.5,1.0,-1.0,1.0,1.0,0.0,3.5,1.0,0.75,2.0,3.0,1,Western Europe,1,1,0
607,ESS8e02_1,8,2.1,AT,0.0,1948,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow a few,4,4,4,71.0,5.0,2.5,2.5,1.0,-1.0,-1.0,-1.0,-1.0,3.25,1.5,2.25,-3.0,2.0,0,Western Europe,1,1,0
608,ESS8e02_1,8,2.1,AT,0.0,1953,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","ISCED 1, completed primary education",Allow a few,Allow some,3,2,3,66.0,4.0,2.5,1.0,-1.0,1.0,-1.0,-2.0,-1.0,2.5,2.0,2.25,-4.0,2.0,0,Western Europe,1,1,0
609,ESS8e02_1,8,2.1,AT,0.0,1964,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow some,Good for the economy,Cultural life enriched,5,55.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,4.0,1,Western Europe,0,0,0
610,ESS8e02_1,8,2.1,AT,0.0,1964,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow a few,4,7,4,55.0,4.0,4.0,4.0,1.0,-1.0,-1.0,1.0,-1.0,4.0,0.0,0.0,-1.0,4.0,0,Western Europe,0,0,0
611,ESS8e02_1,8,2.1,AT,1.0,1987,0.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow a few,7,8,Don't know,32.0,5.0,4.0,4.0,1.0,-1.0,1.0,2.0,0.0,4.25,0.5,0.75,3.0,4.0,1,Western Europe,1,1,0
612,ESS8e02_1,8,2.1,AT,0.0,1978,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow some,7,4,4,41.0,6.0,4.0,2.5,1.0,1.0,1.0,-1.0,-1.0,4.333333333333333,2.6666666666666665,3.25,1.0,3.0,1,Western Europe,1,1,0
613,ESS8e02_1,8,2.1,AT,0.0,1953,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow a few,7,7,5,66.0,4.0,4.0,4.0,1.0,-1.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,4.0,1,Western Europe,0,0,0
614,ESS8e02_1,8,2.1,AT,1.0,1992,0.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from lower tier tertiary",Allow some,Allow some,8,9,9,27.0,5.0,7.5,6.0,1.0,1.0,2.0,2.0,2.0,6.083333333333333,1.8333333333333333,-2.0,8.0,7.0,1,Western Europe,-1,0,1
615,ESS8e02_1,8,2.1,AT,1.0,1958,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 4A/4B, access ISCED 5B/lower tier 5A","ISCED 1, completed primary education",Allow many to come and live here,Allow some,7,8,7,61.0,8.0,4.5,1.0,2.0,1.0,1.0,2.0,1.0,4.333333333333333,4.333333333333333,4.75,7.0,3.0,1,Western Europe,1,1,0
616,ESS8e02_1,8,2.1,AT,1.0,1941,0.0,Yes,"General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow a few,2,5,6,78.0,2.0,4.0,2.5,1.0,-1.0,-2.0,0.0,1.0,3.0,1.0,-0.75,-1.0,3.0,0,Western Europe,-1,0,1
617,ESS8e02_1,8,2.1,AT,1.0,1970,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Don't know,Don't know,7,8,9,49.0,4.0,4.0,2.5,0.0,0.0,1.0,2.0,2.0,3.5,1.0,0.75,5.0,3.0,1,Western Europe,1,1,0
618,ESS8e02_1,8,2.1,AT,1.0,1955,0.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow many to come and live here,Allow many to come and live here,Good for the economy,Cultural life enriched,Better place to live,64.0,4.0,4.0,2.5,2.0,2.0,1.0,1.0,1.0,3.5,1.0,0.75,7.0,3.0,1,Western Europe,1,1,0
619,ESS8e02_1,8,2.1,AT,0.0,1997,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 4A/4B, access ISCED 5B/lower tier 5A",Allow many to come and live here,Allow many to come and live here,6,6,7,22.0,5.0,4.75,4.5,2.0,2.0,1.0,1.0,1.0,4.666666666666667,0.16666666666666666,0.125,7.0,5.0,1,Western Europe,1,1,0
